PCA_1VarRembrandtWithinCoherentMembers,PCA_1RandomPValRembrandtWithinCoherentMembers,PCA_1RandomPValNonMemberRembrandtWithinCoherentMembers,PCA_1VarFrenchWithinCoherentMembers,PCA_1RandomPValFrenchWithinCoherentMembers,PCA_1RandomPValNonMemberFrenchWithinCoherentMembers,PCA_1VarIvyAtlasWithinCoherentMembers,PCA_1RandomPValIvyAtlasWithinCoherentMembers,PCA_1RandomPValNonMemberIvyAtlasWithinCoherentMembers,PCA_1VarGSE7696WithinCoherentMembers,PCA_1RandomPValGSE7696WithinCoherentMembers,PCA_1RandomPValNonMemberGSE7696WithinCoherentMembers,PCA_1VarTrainingWithinCoherentMembers,PCA_1RandomPValTrainingWithinCoherentMembers,PCA_1RandomPValNonMemberTrainingWithinCoherentMembers,Mutation,MutationType,RegulatorType,MutationReg_pvalWithinCoherentMembers,MutationEigenGene_pvalWithinCoherentMembers,MutationEigenGene_tstatWithinCoherentMembers,Fraction_of_edges_correctly_aligned,MutationReg_Pval_allPatients,MutationEigenGenePValAllPatients,Cox-HRFrench,Cox-p-valueFrench,Cox-HRGSE7696,Cox-p-valueGSE7696,Cox-HRRembrandt,Cox-p-valueRembrandt,Cox_HR_Training,Cox-p-value-training,SelfSufficiencyInGrowthSignals,InsensitivityToAntigrowthSignals,EvadingApoptosis,LimitlessReplicativePotential,SustainedAngiogenesis,TissueInvasionAndMetastasis,GenomeInstabilityAndMutation,TumorPromotingInflammation,ReprogrammingEnergyMetabolism,EvadingImmuneDetection,MutationRegulatorEdge,RegulonType,SpearmanCorrelationEigenGeneWithinCoherentMembers,SpearmanCorrelationPValEigenGeneWithinCoherentMembers,MutationEigenGene_tstat_allPatients,MutationSymbol,Regulator,RegulatorSymbol,Regulon_ID,MutationGeneID,RNAiTFGeneEssentialityAchilles,RMST_diff_InActiveOrDownRegMinusActiveMGMTUnMeth
0.799432891,0.001996008,0.001996008,0.791313023,0.001996008,0.001996008,0.771886969,0.001996008,0.001996008,0.83558601,0.001996008,0.001996008,0.775754062,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.916197904,0.518156375,0.653100393,1,0.005799192,5.55E-05,5.704766616,1.17E-08,,,5.979826776,2.23E-09,3.003807517,0.002666239,,,,,,,,,,,-1,SignificantCoxHR,0.693472452,1.34E-35,-4.17842279,TP53,ENSG00000126561,STAT5A,800,ENSG00000141510,0.069499965,118.3917268
0.799432891,0.001996008,0.001996008,0.791313023,0.001996008,0.001996008,0.771886969,0.001996008,0.001996008,0.83558601,0.001996008,0.001996008,0.775754062,0.001996008,0.001996008,MUC17_code_potential_somatic,SomaticGeneMain,TF,0.39004198,0.7515203,-0.325030567,1,0.027163079,0.006271423,5.704766616,1.17E-08,,,5.979826776,2.23E-09,3.003807517,0.002666239,,,,,,,,,,,1,SignificantCoxHR,0.693472452,1.34E-35,3.011295906,MUC17,ENSG00000126561,STAT5A,800,ENSG00000169876,0.069499965,118.3917268
0.799432891,0.001996008,0.001996008,0.791313023,0.001996008,0.001996008,0.771886969,0.001996008,0.001996008,0.83558601,0.001996008,0.001996008,0.775754062,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.800885645,0.903144239,-0.1259535,0.941176471,0.015953565,0.009164044,5.704766616,1.17E-08,,,5.979826776,2.23E-09,3.003807517,0.002666239,,,,,,,,,,,1,SignificantCoxHR,0.693472452,1.34E-35,2.792248178,NF1,ENSG00000126561,STAT5A,800,ENSG00000196712,0.069499965,118.3917268
0.799432891,0.001996008,0.001996008,0.791313023,0.001996008,0.001996008,0.771886969,0.001996008,0.001996008,0.83558601,0.001996008,0.001996008,0.775754062,0.001996008,0.001996008,ZNF99_code_potential_somatic,SomaticGeneMain,TF,0.007366309,0.969367997,0.04303962,1,0.030678205,0.025331789,5.704766616,1.17E-08,,,5.979826776,2.23E-09,3.003807517,0.002666239,,,,,,,,,,,-1,SignificantCoxHR,0.693472452,1.34E-35,-3.825203856,ZNF99,ENSG00000126561,STAT5A,800,ENSG00000213973,0.069499965,118.3917268
0.799432891,0.001996008,0.001996008,0.791313023,0.001996008,0.001996008,0.771886969,0.001996008,0.001996008,0.83558601,0.001996008,0.001996008,0.775754062,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,0.194757456,0.00052758,-4.490276023,1,0.00793934,0.002347688,5.704766616,1.17E-08,,,5.979826776,2.23E-09,3.003807517,0.002666239,,,,,,,,,,,-1,SignificantCoxHR,0.693472452,1.34E-35,-3.760293859,GPR98,ENSG00000126561,STAT5A,800,#N/A,0.069499965,118.3917268
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,IL5_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.266147522,0.056725678,2.359067577,1,0.031324667,0.036665636,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.173499344,IL5,ENSG00000126561,STAT5A,811,ENSG00000113525,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.123615698,0.019737474,2.965822398,1,0.044261621,0.038720642,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.134525634,IL6,ENSG00000126561,STAT5A,811,ENSG00000136244,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.088094135,0.316401909,-1.037459436,1,0.005799192,1.44E-05,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,-1,SignificantCoxHR,0.695109789,2.45E-11,-4.463125592,TP53,ENSG00000126561,STAT5A,811,ENSG00000141510,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.114362834,0.011606356,2.994383281,1,0.022779767,0.017557495,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.490295999,EPHA2,ENSG00000126561,STAT5A,811,ENSG00000142627,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,IL3_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.266147522,0.056725678,2.359067577,1,0.031324667,0.036665636,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.173499344,IL3,ENSG00000126561,STAT5A,811,ENSG00000164399,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,MUC17_code_potential_somatic,SomaticGeneMain,TF,0.890541775,0.878184366,0.190097272,1,0.027163079,0.010551741,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.768488792,MUC17,ENSG00000126561,STAT5A,811,ENSG00000169876,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,ERBB4_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.028176312,0.026338573,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.316270689,ERBB4,ENSG00000126561,STAT5A,811,ENSG00000178568,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_THE_HEDGEHOG_FAMILY,SomaticPathway,TF,0.124683866,0.006668113,3.093970133,1,0.017016476,0.014594609,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.528622735,SIGNALING,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.121915731,0.030046568,2.585713387,1,0.016987027,0.017010559,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.486209707,EPHRIN,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_FOCAL_ADHESION_KINASE,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.013357946,0.016972657,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.481504937,SIGNALING,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,EPHB_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.211760637,0.025971414,2.537119259,1,0.039678516,0.017207779,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.471606552,EPHB,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,PAR1_MEDIATED_THROMBIN_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.267111226,0.037223149,2.461729085,1,0.036663216,0.025320508,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.327384153,PAR1,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,NEUROTROPHIC_FACTOR_MEDIATED_TRK_RECEPTOR_SIGNALING,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.039972137,0.027036126,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.289673541,NEUROTROPHIC,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.266147522,0.056725678,2.359067577,1,0.036090871,0.031135685,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.24752123,NEPHRIN,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,SIGNALING_EVENTS_REGULATED_BY_RET_TYROSINE_KINASE,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.021318002,0.030610316,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.247359375,SIGNALING,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,VEGFR1_SPECIFIC_SIGNALS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.04774189,0.032860596,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.216126331,VEGFR1,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,ATYPICAL_NF_KAPPAB_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.103142066,0.120465649,1.742297919,1,0.032266397,0.036540627,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.170649062,ATYPICAL,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,GMCSF_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.038266942,0.036447636,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.170078323,GMCSF,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,IL23_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.122374821,0.13556882,1.666312295,1,0.017157076,0.039981927,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.133029003,IL23,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_HEPATOCYTE_GFR_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.043637455,0.156707389,1.510507384,1,0.048579258,0.042039247,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.083241619,SIGNALING,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,IL1_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.266147522,0.056725678,2.359067577,1,0.037875161,0.045978844,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.076236901,IL1,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,TRAIL_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.030570864,0.044918891,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.070859633,TRAIL,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,OSTEOPONTIN_MEDIATED_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.207575788,0.038627606,2.44029363,1,0.049349303,0.049777676,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,1,SignificantCoxHR,0.695109789,2.45E-11,2.027984153,OSTEOPONTIN,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.523030936,0.007984032,0.001996008,0.698602266,0.001996008,0.001996008,0.692404329,0.001996008,0.001996008,0.514867229,0.021956088,0.027944112,0.662890182,0.001996008,0.001996008,GPR98_code_potential_somatic,SomaticGene,TF,,,,1,0.00793934,0.000453788,4.825781613,1.39E-06,,,4.006655059,6.16E-05,2.210359087,0.027080251,,,,,,,,,,,-1,SignificantCoxHR,0.695109789,2.45E-11,-4.41174019,GPR98,ENSG00000126561,STAT5A,811,#N/A,0.069499965,236.1865942
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,IL5_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.008536073,0.021328704,2.49834654,1,0.031324667,0.023101559,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.374606018,IL5,ENSG00000126561,STAT5A,795,ENSG00000113525,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,CXCR4_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.007252115,0.064524916,1.880550054,1,0.034819152,0.043045371,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.041293354,CXCR4,ENSG00000126561,STAT5A,795,ENSG00000121966,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.005742217,0.052125607,2.046574159,1,0.044261621,0.038360448,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.136942799,IL6,ENSG00000126561,STAT5A,795,ENSG00000136244,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.00596234,0.032607846,2.182507335,1,0.006904379,0.005411018,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.839373827,EGF,ENSG00000126561,STAT5A,795,ENSG00000138798,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.918146467,0.556517354,0.591473644,1,0.005799192,0.003045977,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,-1,SignificantCoxHR,0.709670418,7.87E-39,-3.010064232,TP53,ENSG00000126561,STAT5A,795,ENSG00000141510,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.007157973,0.006314513,3.067549672,1,0.022779767,0.01847496,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.464568264,EPHA2,ENSG00000126561,STAT5A,795,ENSG00000142627,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,IL3_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.008536073,0.021328704,2.49834654,1,0.031324667,0.023101559,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.374606018,IL3,ENSG00000126561,STAT5A,795,ENSG00000164399,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,ERBB4_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.013037826,0.01317947,2.760319094,1,0.028176312,0.011590448,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.654145504,ERBB4,ENSG00000126561,STAT5A,795,ENSG00000178568,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.019641411,0.056911206,1.943528268,1,0.047982839,0.0278047,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.224387812,BCR,ENSG00000126561,STAT5A,795,ENSG00000186716,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.110529568,0.246003626,1.226607823,0.941176471,0.015953565,0.002306869,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,3.336717556,NF1,ENSG00000126561,STAT5A,795,ENSG00000196712,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,LPA_RECEPTOR_MEDIATED_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.078160201,0.110417608,1.629296596,1,0.032491917,0.028461779,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.233220556,LPA,ENSG00000126561,STAT5A,795,ENSG00000198670,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_THE_HEDGEHOG_FAMILY,SomaticPathway,TF,0.015844792,0.004639085,3.046362095,1,0.017016476,0.003264818,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,3.083701793,SIGNALING,ENSG00000126561,STAT5A,795,#N/A,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.00197932,0.013473506,2.532840462,1,0.004719282,0.0033153,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,3.001946636,ERBB1,ENSG00000126561,STAT5A,795,#N/A,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,A6B1_AND_A6B4_INTEGRIN_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.00301669,0.026335734,2.267418305,1,0.00436385,0.004301697,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.913565282,A6B1,ENSG00000126561,STAT5A,795,#N/A,0.069499965,44.16619048
0.611775095,0.001996008,0.001996008,0.700673489,0.001996008,0.001996008,0.653917558,0.001996008,0.001996008,0.662247345,0.001996008,0.001996008,0.625541326,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.002351748,0.010502384,2.637589611,1,0.006347559,0.00444782,6.364168148,1.96E-10,,,6.878485587,6.05E-12,2.932387621,0.003363666,,,,,,,,,,,1,SignificantCoxHR,0.709670418,7.87E-39,2.909787018,E,ENSG00000126561,STAT5A,795,#N/A,0.069499965,44.16619048
